demand_source,campaign_id,campaign_name,campaign_end_date,adset_id,adset_name,start_date,adset_end_date,primary_status,city,include
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Rudrapur,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Hyderabad,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Alwal,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Secunderabad,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Chandanagar,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Gachibowli,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Airforce Academy,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Nizampet,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Warangal,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Medchal,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Manovikasnagar,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Khammam,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Balanagar,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Khurda,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Cuttack,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Behera,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Sundargarh,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Bhubaneswar,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Jatni,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Jajpur,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Ganjam,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Balasore,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Puri,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724702313116424,102765_CPI_Playgames24x7_RummyCircle_Aud1_1_260824,26/08/24 00:30,15/12/24 23:59,DELIVERING,Jaleswar,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Khurda,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Cuttack,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Behera,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Sundargarh,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Bhubaneswar,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Jatni,00
OPERATIONS_MANAGER,CA172467506135409,Ent_PerfCPI_Playgames24x7_RummyCircle_260824_D22347,15/12/24 00:00,AT1724740096116427,102765_CPI_Playgames24x7_RummyCircle_Aud2_3_260824,26/08/24 00:30,15/12/24 00:00,DELIVERING,Ganjam,00
